time,initial_leaf_ratio,potential_leaf_area_increase (cm²),shoot_carbon (g d⁻¹),root_carbon (g d⁻¹),leaf_carbon (g d⁻¹),stem_carbon (g d⁻¹),nonstructural_carbon_mass (g),agefn,initial_seed_mass (g),seed_mass_export_limit (% d⁻¹),seed_mass_export_rate (g d⁻¹),seed_mass (g),initial_leaf_mass (g),active_leaf_mass (g),dropped_leaf_mass (g),total_leaf_mass (g),root_mass (g),leaf_mass (g),stem_mass (g),shoot_mass (g),total_mass (g),living_root_mass (g),living_leaf_mass (g),living_stem_mass (g),living_shoot_mass (g),living_total_mass (g),potential_carbon_demand (g),PD (m⁻²),leaf_area (cm²),green_leaf_area (cm²),green_leaf_ratio,LAI,actual_green_leaf_area (cm²),senescent_leaf_area (cm²),potential_leaf_area (cm²),dropped_leaf_area (cm²),leaves_initiated,leaves_appeared,leaves_growing,leaves_mature,leaves_dropped,leaves_fresh,primordia,shoot_to_root_ratio,root_to_shoot_ratio,leaf_to_stem_ratio,stem_to_leaf_ratio,C_to_CH2O_ratio,assimilation (g d⁻¹),dp,C_conc,carbon_reserve_from_seed (g d⁻¹),carbon_reserve (g),carbon_translocation (g d⁻¹),carbon_pool (g),nonstructural_carbon (g),carbon_supply (g d⁻¹),carbon_temperature_effect,carbon_growth_factor (hr⁻¹),carbon_translocating,carbon_translocation_rate (hr⁻¹),carbon_supply_rate (hr⁻¹),Rm (d⁻¹),maintenance_respiration (g d⁻¹),carbon_available (g d⁻¹),Yg,total_carbon (g d⁻¹),water_supply (g hr⁻¹),CO2_weight (g mol⁻¹),C_weight (g mol⁻¹),CH2O_weight (g mol⁻¹),H2O_weight (g mol⁻¹),CH2O_to_C_ratio,PD0 (m⁻²),CDSF (K⁻¹),CDCT (°C),enable_cold_damage,CDM (d⁻¹),CDS,leaf_width (cm),LWP (MPa),evapotranspiration_supply (mol m⁻² s⁻¹),LAI_sunlit,LAI_shaded,Q_sun (μmol m⁻² s⁻¹),Q_sh (μmol m⁻² s⁻¹),A_gross (μmol m⁻² s⁻¹),A_net (μmol m⁻² s⁻¹),ET (mmol m⁻² s⁻¹),gross_assimilation (g d⁻¹),net_assimilation (g d⁻¹),transpiration (g d⁻¹),vapor_pressure_deficit (kPa),conductance (mol bar⁻¹ m⁻² s⁻¹),SLA (cm² g⁻¹),LMA (g cm⁻²),DAP (d),date
2022-09-07T12:00:00.000+08:00,0.126,0.0,0.0,0.0,0.0,0.0,6.1022517579584775e-5,0.0,0.001,10.0,6.106615222047216e-5,0.0009389774824204152,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0009389774824204152,0.0009389774824204152,0.0,0.0,0.0,0.0009389774824204152,0.0009389774824204152,0.0,54.999999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,6.870914499569966e-5,6.866004907662582e-5,0.0,0.0,6.866004907662582e-5,0.0,0.6503473551150674,0.2,false,0.0,0.13006947102301347,0.039,0.0,0.0,0.7,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,8.666598595097235e-15,0.9999999999999967,1.5,0.0,0.0,0.0,0.0,71.29579623921042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4260980992125209,0.0,NaN,NaN,1,2022-09-07
2022-09-08T12:00:00.000+08:00,0.126,0.0,0.0,0.0,0.0,0.0,0.00012946089599949855,0.0,0.001,10.0,5.5075906890881995e-5,0.0008705391040005013,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0008705391040005013,0.0008705391040005013,0.0,0.0,0.0,0.0008705391040005013,0.0008705391040005013,0.0,54.99999999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,6.196916515507296e-5,0.0001456641224485187,0.0,0.0,0.0001456641224485187,0.0,0.6326643643896585,0.2,false,0.0,0.1265328728779317,0.039,0.0,0.0,0.7,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.135293606835217e-14,0.9999999999999902,1.5,0.0,0.0,0.0,0.0,73.94993981023553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40246865742771093,0.0,NaN,NaN,2,2022-09-08
2022-09-09T12:00:00.000+08:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0001929653214476877,0.0,0.001,10.0,5.1363101521504707e-5,0.0008070346785523124,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0008070346785523124,0.0008070346785523124,0.0,0.0,0.0,0.0008070346785523124,0.0008070346785523124,0.0,54.99999999999911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,5.7791667913322167e-5,0.00021711671307900283,0.0,0.0,0.00021711671307900283,0.0,0.6364423101822795,0.2,false,0.0,0.1272884620364559,0.039,0.0,0.0,0.7,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.0717483660333607e-14,0.9999999999999838,1.5,0.0,0.0,0.0,0.0,74.3097347693495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391339693007796,0.0,NaN,NaN,3,2022-09-09
2022-09-10T12:00:00.000+08:00,0.126,0.0,0.0,0.0,0.0,0.0,0.00025171045702035167,0.0,0.001,10.0,4.771702868544999e-5,0.0007482895429796483,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0007482895429796483,0.0007482895429796483,0.0,0.0,0.0,0.0007482895429796483,0.0007482895429796483,0.0,54.99999999999876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,5.36892553975819e-5,0.00028321434476343444,0.0,0.0,0.00028321434476343444,0.0,0.6376813511978715,0.2,false,0.0,0.1275362702395743,0.039,0.0,0.0,0.7,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.0516825412652692e-14,0.9999999999999774,1.5,0.0,0.0,0.0,0.0,65.34085849792517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39062149510667643,0.0,NaN,NaN,4,2022-09-10
2022-09-11T12:00:00.000+08:00,0.126,0.0,0.0,0.0,0.0,0.0,0.0002987422581758721,0.0,0.001,10.0,4.427496603513648e-5,0.000701257741824128,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.000701257741824128,0.000701257741824128,0.0,0.0,0.0,0.000701257741824128,0.000701257741824128,0.0,54.999999999998245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,4.981638682595791e-5,0.0003361326100789985,0.0,0.0,0.0003361326100789985,0.0,0.6313650943798125,0.2,false,0.0,0.1262730188759625,0.039,0.0,0.0,0.7,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.1579964365683064e-14,0.9999999999999681,1.5,0.0,0.0,0.0,0.0,58.63048283005227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41481814768237424,0.0,NaN,NaN,5,2022-09-11
2022-09-12T12:00:00.000+08:00,0.126,0.0,0.0,0.0,0.0,0.0,0.00034297932127712934,0.0,0.001,10.0,4.272916606633253e-5,0.0006570206787228706,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0006570206787228706,0.0006570206787228706,0.0,0.0,0.0,0.0006570206787228706,0.0006570206787228706,0.0,54.99999999999776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,4.80771157186604e-5,0.00038590635006894376,0.0,0.0,0.00038590635006894376,0.0,0.6503473551150674,0.2,false,0.0,0.13006947102301347,0.039,0.0,0.0,0.7,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,8.666598595097235e-15,0.9999999999999593,1.5,0.0,0.0,0.0,0.0,58.925117022717195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035151481185553,0.0,NaN,NaN,6,2022-09-12
2022-09-13T12:00:00.000+08:00,0.126,0.0,0.0,0.0,0.0,0.0,0.00038485423755926074,0.0,0.001,10.0,4.062371238580233e-5,0.0006151457624407393,0.000126,0.0,0.0,0.0,0.0,0.0,0.0,0.0006151457624407393,0.0006151457624407393,0.0,0.0,0.0,0.0006151457624407393,0.0006151457624407393,0.0,54.999999999997335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0,seed,0.45,4.570814507032175e-5,0.00043302229875560725,0.0,0.0,0.00043302229875560725,0.0,0.6603916480643213,0.2,false,0.0,0.13207832961286425,0.039,0.0,0.0,0.7,0.0,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,7.430375493312818e-15,0.9999999999999516,1.5,0.0,0.0,0.0,0.0,66.33076806057261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902209053630188,0.0,NaN,NaN,7,2022-09-13
2022-09-14T12:00:00.000+08:00,0.126,-0.04740694210772323,0.0007086978060240241,0.00012506431871012189,0.0005002572748404875,0.0002084405311835365,0.0007712226719990262,1.0,0.001,10.0,3.737680885528509e-5,0.000575866760245009,0.000126,0.0,0.0,0.0,5.747949338609491e-6,2.2991797354437963e-5,9.579915564349151e-6,0.0006084384731637961,0.0006141864225024056,5.747949338609491e-6,2.2991797354437963e-5,9.579915564349151e-6,0.0006084384731637961,0.0006141864225024056,-0.00023703471053861612,54.99999999999692,1.803739909047039,1.803739909047039,1.0,0.009920569499758159,1.803739909047039,0.0,227.14900882715264,225.3452689181056,8,1,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0031765873564284673,vegetative,0.45,4.205486158424404e-5,0.00047721743073983713,0.0,0.0003905308793720831,0.0008677483101119203,0.0012166812773843486,0.6490530698348123,0.2,false,0.0,0.12981061396696245,0.039,2.5592527764140013e-5,0.0011910887496202087,0.7,0.000833762124734146,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,8.839907341913975e-15,0.999999999999944,1.5,0.0,0.0,0.009894685818432888,2.5883681325271357e-5,111.07417735544502,46.784355601721664,0.0673348591500033,0.05934423515420177,0.00607987986303175,0.0031765873564284673,0.00279962191125703,0.1720628322135208,0.410900356520028,0.18641943730362073,78451.45297868043,1.2746736510689674e-5,8,2022-09-14
2022-09-15T12:00:00.000+08:00,0.126,0.14786135366421327,0.003569878093732946,0.0006299784871293435,0.002519913948517374,0.0010499641452155724,0.0016006128706656144,1.0,0.001,10.0,5.374999076598468e-5,0.0005377546414390798,0.000126,0.0,0.0,0.0,0.00019376329120806012,0.0007750531648322405,0.00032293881868010016,0.0016357466249514205,0.0018295099161594805,0.00019376329120806012,0.0007750531648322405,0.00032293881868010016,0.0016357466249514205,0.0018295099161594805,0.0007393067683210664,54.99999999999613,1.7705869651432375,1.7705869651432375,1.0,0.009738228308287121,1.7705869651432375,0.0,227.14900882715264,225.37842186200942,8,1,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.006738417360823859,vegetative,0.45,6.0477298384938316e-5,0.000520099633104178,0.0,0.0012808447168114457,0.0018009443499156237,0.006145142314007505,0.9995263011053678,0.2,false,0.0,0.19990526022107358,0.039,0.00014534719848994693,0.005999795115517558,0.7,0.00419985658086229,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,2.0299916381206447e-18,0.9999999999999296,1.5,0.0,0.0,0.009713111595398515,2.511671288860616e-5,347.3045694212608,146.2588532415849,0.1428357960837405,0.1294806844371836,0.0275423803179552,0.006738417360823859,0.006108377002298184,0.7794594745571576,1.6844876888118856,0.25596467433420367,2284.471627861141,0.00043773798186159127,9,2022-09-15
2022-09-16T12:00:00.000+08:00,0.126,0.14011060739063308,0.015537022904996967,0.002741827571470053,0.010967310285880213,0.004569712619116755,0.005445449545188973,1.0,0.001,10.0,4.952895093821722e-5,0.0004985740076238677,0.000126,0.0,0.0,0.0,0.0006675712936625705,0.002670285174650282,0.0011126188227709509,0.004281478005045101,0.004949049298707671,0.0006675712936625705,0.002670285174650282,0.0011126188227709509,0.004281478005045101,0.004949049298707671,0.0007005530369531654,54.999999999995445,8.047974907110964,8.047974907110964,1.0,0.04426386198910664,8.047974907110964,0.0,280.16882356322986,272.1208486561189,9,2,2,0,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.05128261077147953,vegetative,0.45,5.5727956449792315e-5,0.0005641840849968311,0.0,0.005562813748701998,0.006126997833698829,0.026525602219914377,0.993412215254965,0.2,false,0.0,0.19868244305099303,0.039,0.000412958682104347,0.02611264353781003,0.7,0.01827885047646702,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.0734005293282651e-18,0.9999999999999172,1.5,0.0,0.0,0.043744450317499496,0.0005194116716071423,1619.6740601826887,676.7298738949943,1.0870493978872837,1.019135556787342,0.21081561118651598,0.05128261077147953,0.048078709379423795,5.966159192739281,1.679178664092344,0.39594337143483876,3013.9009059828145,0.00033179591207359424,10,2022-09-16
2022-09-17T12:00:00.000+08:00,0.126,0.11555472727067517,0.01680415698074249,0.002965439467189851,0.011861757868759404,0.004942399111983085,0.0067439185421054966,1.0,0.001,10.0,4.122565926952255e-5,0.0004622192436993416,0.000126,0.0,0.0,0.0,0.0023866799812818076,0.00954671992512723,0.003977799968803011,0.013986739137629583,0.01637341911891139,0.0023866799812818076,0.00954671992512723,0.003977799968803011,0.013986739137629583,0.01637341911891139,0.0005777736363533759,54.99999999999467,8.16904263599106,8.16904263599106,1.0,0.044929734497946475,8.16904263599106,0.0,337.67187602745736,329.5028333914663,10,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.048926633356114996,vegetative,0.45,4.6385431164325506e-5,0.0006050889832906733,0.0,0.0069828932310754,0.007587982214366073,0.029894839488459477,0.8919070296505976,0.2,false,0.0,0.17838140593011953,0.039,0.0016525588485561322,0.028242280639903344,0.7,0.01976959644793234,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,9.074804705651115e-20,0.9999999999999031,1.5,0.0,0.0,0.0443908164557515,0.000538918042194976,1627.81912687375,679.9189296305697,1.0371091980362823,0.9591977417372191,0.2595062404631217,0.048926633356114996,0.045251084760265126,7.344121876925374,2.5293860700269026,0.33452621699960494,855.6910331568348,0.0011686461132013706,11,2022-09-17
2022-09-18T12:00:00.000+08:00,0.126,0.376920691169889,0.032438126369992215,0.005724375241763333,0.02289750096705333,0.009540625402938888,0.011170740765653048,1.0,0.001,10.0,4.268289758583847e-5,0.00042905232821830206,0.000126,0.0,0.0,0.0,0.004341243110616668,0.01736497244246667,0.007235405184361113,0.025029429955046086,0.029370673065662753,0.004341243110616668,0.01736497244246667,0.007235405184361113,0.025029429955046086,0.029370673065662753,0.001884603455849445,54.999999999993875,15.298230879009575,15.298230879009575,1.0,0.0841402698345433,15.298230879009575,0.0,337.67187602745736,322.3736451484478,10,3,2,1,0,3,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0689794275356294,vegetative,0.45,4.8025056310634834e-5,0.0006424070444748669,0.0,0.01192645506764158,0.012568862112116448,0.056950330025599155,0.9948179925531457,0.2,false,0.0,0.19896359851062917,0.039,0.002432470580234082,0.05451785944536507,0.7,0.03816250161175555,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.1829740794486275e-18,0.9999999999998886,1.5,0.0,0.0,0.082249957794531,0.0018903120400123041,481.4183363933827,199.3835503661352,1.4621729284288931,1.3440144388000697,0.28854956881054883,0.0689794275356294,0.0634051860662373,8.166058731755687,1.9028795012548687,0.28225429096663296,880.9821570230192,0.001135096769018752,12,2022-09-18
2022-09-19T12:00:00.000+08:00,0.126,0.23019745753321397,0.04580720378074369,0.008083624196601828,0.03233449678640731,0.01347270699433638,0.015805414931462366,1.0,0.001,10.0,3.9436025548529424e-5,0.0003977339258214388,0.000126,0.0,0.0,0.0,0.007825169304026849,0.031300677216107395,0.013041948840044748,0.04474035998197358,0.05256552928600043,0.007825169304026849,0.031300677216107395,0.013041948840044748,0.04474035998197358,0.05256552928600043,0.0011509872876660698,54.99999999999306,21.251975158494947,21.251975158494947,1.0,0.11688586337170746,21.251975158494947,0.0,399.37499148606946,378.12301632757453,11,3,2,1,0,3,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.08975915308961757,vegetative,0.45,4.437180825943111e-5,0.0006776452340950462,0.0,0.01710596330770817,0.017783608541803216,0.08141215970652801,0.9915177707579836,0.2,false,0.0,0.19830355415159673,0.039,0.004425262596034421,0.0769868971104936,0.7,0.05389082797734552,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,9.566015512513291e-19,0.9999999999998738,1.5,0.0,0.0,0.11323304124142358,0.003652822130283881,431.83542024455585,177.6274246439144,1.9026455918114333,1.7366926133552458,0.3952539300704975,0.08975915308961757,0.0819301602056905,11.185831329493874,1.9815198237002771,0.26521845573451996,678.962151897424,0.0014728361473543192,13,2022-09-19
2022-09-20T12:00:00.000+08:00,0.126,0.4335867845361596,0.05801752147347511,0.01023838614237796,0.04095354456951184,0.017063976903963267,0.019926501277529735,1.0,0.001,10.0,3.6552520532313194e-5,0.00036896325297558095,0.000126,0.0,0.0,0.0,0.011933710236521003,0.04773484094608401,0.01988951706086834,0.06799332125992794,0.07992703149644893,0.011933710236521003,0.04773484094608401,0.01988951706086834,0.06799332125992794,0.07992703149644893,0.002167933922680798,54.99999999999225,28.52958516873838,28.52958516873838,1.0,0.15691271842803897,28.52958516873838,0.0,399.37499148606946,370.8454063173311,11,4,2,2,0,4,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.13450919986067641,vegetative,0.45,4.1127405966983935e-5,0.0007100168222876814,0.0,0.02171047007185446,0.02242048689414214,0.10323921160183208,0.9906818697398124,0.2,false,0.0,0.1981363739479625,0.039,0.005730772150613401,0.09750843945121868,0.7,0.06825590761585307,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,7.690852794268279e-18,0.9999999999998591,1.5,0.0,0.0,0.1503295792674042,0.006583139160634771,514.7477680284069,210.02624912993437,2.851222715052532,2.652625424758791,0.45715163406503123,0.13450919986067641,0.12514017987115328,12.937559076874846,1.4387763712401505,0.3113424692616594,597.667963342797,0.0016731698222654148,14,2022-09-20
2022-09-21T12:00:00.000+08:00,0.126,0.5609634748381414,0.07001965376169192,0.012356409487357396,0.049425637949429585,0.020594015812262327,0.02694086864144167,1.0,0.001,10.0,3.115476582027994e-5,0.0003424435679111157,0.000126,0.0,0.0,0.0,0.017342600632039264,0.06937040252815706,0.028904334386732105,0.09861718048280027,0.11595978111483954,0.017342600632039264,0.06937040252815706,0.028904334386732105,0.09861718048280027,0.11595978111483954,0.002804817374190707,54.99999999999143,37.733006998833964,37.733006998833964,1.0,0.2075315384935545,37.733006998833964,0.0,465.0021268804548,427.26911988162084,12,4,2,2,0,4,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.2272967812535465,vegetative,0.45,3.505407241517748e-5,0.0007398556907946734,0.0,0.029572911406627683,0.030312767097422356,0.12914297817196144,0.9097780989236288,0.2,false,0.0,0.18195561978472577,0.039,0.011462887816176706,0.11768009035578474,0.7,0.08237606324904931,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.188767156174979e-19,0.9999999999998442,1.5,0.0,0.0,0.1960377800095953,0.011493758483959199,1459.2347211613546,589.5447699963562,4.8180626041913746,4.467392752913955,1.1185955926948303,0.2272967812535465,0.21075359055098516,31.65666594021787,2.3569941415015108,0.34575008544886443,543.9352464982217,0.0018384541293064917,15,2022-09-21
2022-09-22T12:00:00.000+08:00,0.126,0.4348938749753901,0.08927654486833508,0.01575468438852972,0.06301873755411888,0.0262578073142162,0.03410037974037003,0.9443330859098278,0.001,10.0,2.9087912557482482e-5,0.0003176523794202721,0.000126,0.0,0.0,0.0,0.024601166846048256,0.09840466738419303,0.04100194474341375,0.13972426450702705,0.1643254313530753,0.023231695804711294,0.09292678321884518,0.03871949300785215,0.1319639286061176,0.1551956244108289,0.0021744693748769507,54.99999999999061,48.01774308493557,45.3447435058225,0.9443330859098278,0.24939608928198118,45.3447435058225,2.67299957911307,534.2843476559844,488.9396041501619,13,5,2,3,0,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.2717380367975521,vegetative,0.45,3.272853338324914e-5,0.0007677497254226166,0.0,0.037600607388848295,0.03836835711427091,0.16527095665990144,0.9157152422585044,0.2,false,0.0,0.1831430484517009,0.039,0.015226343435808866,0.15004461322409257,0.7,0.1050312292568648,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.3089388448950634e-19,0.9999999999998292,1.5,0.0,0.0,0.23280274132105863,0.016593347960922544,1624.9099694791003,651.2936497423321,5.760094208154202,5.337252536197991,1.389849658653584,0.2717380367975521,0.2517900703821911,39.33325559161783,2.4048417419894847,0.33982153240181895,487.9620485628385,0.002049339703661857,16,2022-09-22
2022-09-23T12:00:00.000+08:00,0.126,0.7544011145917771,0.09183400014941327,0.016206000026367046,0.06482400010546818,0.02701000004394508,0.035002111281802945,0.8932386016225292,0.001,10.0,2.7564958479621188e-5,0.00029472522757136737,0.000126,0.0,0.0,0.0,0.03317463672509542,0.1326985469003817,0.05529106120849237,0.18828433333644543,0.22145897006154086,0.029632866117659636,0.11853146447063855,0.0493881101960994,0.1682142998943093,0.19784716601196894,0.0037720055729588853,54.999999999989775,58.543375729532514,52.29320307090994,0.8932386016225292,0.2876126168899512,52.29320307090994,6.250172658622579,534.2843476559844,481.9911445850745,13,5,2,3,0,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.31534826544278577,vegetative,0.45,3.1014967541082265e-5,0.0007935464220121999,0.0,0.03858940226180481,0.03938294868381701,0.17324045665700155,0.9352765186328126,0.2,false,0.0,0.18705530372656254,0.039,0.018897599263029665,0.15434285739397188,0.7,0.10804000017578032,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.8526494818451248e-19,0.999999999999814,1.5,0.0,0.0,0.2655368393170771,0.0220757775728741,1626.1325393257598,647.1958201930929,6.684510342148759,6.205982086666746,1.5652452098181149,0.31534826544278577,0.29277323038298414,44.29701408206592,2.296686325239514,0.3460717944745125,441.1757106389544,0.00226667057112392,17,2022-09-23
2022-09-24T12:00:00.000+08:00,0.126,0.5376816977237386,0.03998042689688138,0.007055369452390832,0.028221477809563328,0.011758949087318053,0.018091699669706866,0.910236469525219,0.001,10.0,2.3624929121264202e-5,0.0002742387090785586,0.000126,0.0,0.0,0.0,0.04100165022661946,0.16400660090647784,0.06833608371103246,0.23261692332658884,0.2736185735532083,0.03732119734698599,0.14928478938794396,0.062201995578310014,0.21176102367533253,0.24908222102231853,0.002688408488618693,54.99999999998896,73.31132749456964,66.73064391486419,0.910236469525219,0.3670185415316794,66.73064391486419,6.580683579705449,606.9597543923276,540.2291104774633,14,6,3,3,1,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0996686431933524,vegetative,0.45,2.6581807130167964e-5,0.000816597017446762,0.0,0.01953944590689862,0.020356042924345383,0.08079700074498594,0.8614731742518736,0.2,false,0.0,0.17229463485037474,0.039,0.01360300596031134,0.0671939947846746,0.7,0.04703579634927221,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,2.633362345189454e-16,0.9999999999997993,1.5,0.0,0.0,0.3313287498554929,0.03568979167618652,103.32914992484308,40.54314208317541,2.112699352502908,1.7365320391182169,0.36985190201784235,0.0996686431933524,0.08192258496016178,10.466944609827141,0.8143681627899326,0.1601271877031335,447.00229801344557,0.00223712496433278,18,2022-09-24
2022-09-25T12:00:00.000+08:00,0.126,0.6760003540647181,0.06105864938624929,0.01077505577404399,0.04310022309617596,0.01795842629007332,0.02429305826004037,0.9215236900562632,0.001,10.0,2.405394128564003e-5,0.00025550482420002576,0.000126,0.0,0.0,0.0,0.04450430758869387,0.17801723035477549,0.07417384598115648,0.25244658116013197,0.29695088874882586,0.041011773752532135,0.16404709501012854,0.06835295625422025,0.23265555608854882,0.27366732984108094,0.0033800017703235906,54.999999999988226,83.85567038541232,77.27498680570687,0.9215236900562632,0.4250124274312968,77.27498680570687,6.580683579705449,606.9597543923276,529.6847675866206,14,6,2,4,1,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.33315556114136735,vegetative,0.45,2.7064514127992133e-5,0.0008376756209881249,0.0,0.0264958831785217,0.027333558799509824,0.11973104685429717,0.9414280673937118,0.2,false,0.0,0.18828561347874237,0.039,0.017111468053878198,0.10261957880041897,0.7,0.07183370516029328,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,4.545085688916884e-17,0.999999999999786,1.5,0.0,0.0,0.37731215630145176,0.04770027112984504,445.9556332268602,173.2253688306583,7.061975720293999,6.574650966200991,0.9038805748850044,0.33315556114136735,0.3101655427189908,25.580152108461434,1.0128941198559946,0.31026527694974315,471.0536739522013,0.002122900330252964,19,2022-09-25
2022-09-26T12:00:00.000+08:00,0.126,0.9297782461428838,0.14903488907710988,0.02630027454301939,0.10520109817207755,0.04383379090503232,0.057905445637496736,0.9352282431987406,0.001,10.0,2.1742396625901792e-5,0.0002374362205905486,0.000126,0.0,0.0,0.0,0.05247527865872718,0.2099011146349087,0.0874587977645453,0.29759734862004456,0.35007262727877175,0.04907636267136579,0.19630545068546315,0.08179393778560966,0.2783368246916634,0.32741318736302916,0.004648891230714419,54.99999999998748,101.59804063825405,95.0173570585486,0.9352282431987406,0.5225954638218983,95.0173570585486,6.580683579705449,682.7733851634862,587.7560281049376,15,7,3,4,1,6,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.5630656337823966,vegetative,0.45,2.4463658311555993e-5,0.0008580056771670566,0.0,0.06429484112383947,0.06515284680100653,0.28260367687530585,0.9157152422585044,0.2,false,0.0,0.1831430484517009,0.039,0.032124871703692624,0.25047880517161325,0.7,0.17533516362012927,0.0,44.0098,12.0107,30.031,18.01528,0.3999433918284439,55.0,0.9,-15.0,true,1.3089388448950634e-19,0.9999999999997724,1.5,0.0,0.0,0.4512386372467708,0.07135682657512743,1512.2702369199765,577.8198010496036,11.935432868298733,11.057043885456363,2.768168294693709,0.5630656337823966,0.5216267806809496,78.34017900992629,2.331130117713945,0.34176509784933345,484.02811397628113,0.0020659956955496246,20,2022-09-26
