time,initial_leaf_ratio,potential_leaf_area_increase,shoot_carbon,root_carbon,leaf_carbon,stem_carbon,nonstructural_carbon_mass,agefn,initial_seed_mass,seed_mass_export_limit,seed_mass_export_rate,seed_mass,initial_leaf_mass,active_leaf_mass,dropped_leaf_mass,total_leaf_mass,root_mass,leaf_mass,stem_mass,shoot_mass,total_mass,living_root_mass,living_leaf_mass,living_stem_mass,living_shoot_mass,living_total_mass,potential_carbon_demand,PD,leaf_area,green_leaf_area,green_leaf_ratio,LAI,actual_green_leaf_area,senescent_leaf_area,potential_leaf_area,dropped_leaf_area,leaves_initiated,leaves_appeared,leaves_growing,leaves_mature,leaves_dropped,leaves_fresh,primordia,shoot_to_root_ratio,root_to_shoot_ratio,leaf_to_stem_ratio,stem_to_leaf_ratio,C_to_CH2O_ratio,assimilation,dp,C_conc,carbon_reserve_from_seed,carbon_reserve,carbon_translocation,carbon_pool,nonstructural_carbon,carbon_supply,carbon_temperature_effect,carbon_growth_factor,carbon_translocating,carbon_translocation_rate,carbon_supply_rate,Rm,maintenance_respiration,carbon_available,Yg,total_carbon,water_supply,CO2_weight,C_weight,CH2O_weight,H2O_weight,CH2O_to_C_ratio,PD0,CDSF,CDCT,enable_cold_damage,CDM,CDS,leaf_width,LWP,evapotranspiration_supply,LAI_sunlit,LAI_shaded,Q_sun,Q_sh,A_gross,A_net,ET,gross_assimilation,net_assimilation,transpiration,vapor_pressure_deficit,conductance,SLA,LMA,DAP,date
2021-10-23T12:00:00.000+08:00,0.126,0.0 cm²,0.0 g d⁻¹,0.0 g d⁻¹,0.0 g d⁻¹,0.0 g d⁻¹,0.14681359680853567 g,0.0,0.275 g,10.0 % d⁻¹,0.009325776339484131 g d⁻¹,0.12818640319146415 g,0.03465 g,0.0 g,0.0 g,0.0 g,0.0 g,0.0 g,0.0 g,0.12818640319146415 g,0.12818640319146415 g,0.0 g,0.0 g,0.0 g,0.12818640319146415 g,0.12818640319146415 g,0.0 g,54.99999999996941 m⁻²,0.0 cm²,0.0 cm²,0.0,0.0,0.0 cm²,0.0 cm²,337.67187602745736 cm²,337.67187602745736 cm²,10,0,0,0,0,0,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0 g d⁻¹,vegetative,0.45,0.01049298335342416 g d⁻¹,0.16518867398159232 g,0.0 g d⁻¹,0.0 g,0.16518867398159232 g,0.0 g d⁻¹,0.727516812025281,0.2 hr⁻¹,false,0.0 hr⁻¹,0.1455033624050562 hr⁻¹,0.039 d⁻¹,0.0 g d⁻¹,0.0 g d⁻¹,0.7,0.0 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,2.612483744082187e-15 d⁻¹,0.9999999999994438,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.0,0.0,66.07002214589934 μmol m⁻² s⁻¹,0.0 μmol m⁻² s⁻¹,0.0 μmol m⁻² s⁻¹,0.0 μmol m⁻² s⁻¹,0.0 mmol m⁻² s⁻¹,0.0 g d⁻¹,0.0 g d⁻¹,0.0 g d⁻¹,0.3303474366661291 kPa,0.0 mol bar⁻¹ m⁻² s⁻¹,NaN cm² g⁻¹,NaN g cm⁻²,11 d,2021-10-23
2021-10-24T12:00:00.000+08:00,0.126,-0.05482977348518969 cm²,-0.00222740388723471 g d⁻¹,-0.0003930712742178899 g d⁻¹,-0.0015722850968715597 g d⁻¹,-0.0006551187903631499 g d⁻¹,0.1557549921148452 g,1.0,0.275 g,10.0 % d⁻¹,0.009594442127762537 g d⁻¹,0.11975505729988689 g,0.03465 g,0.0 g,0.0 g,0.0 g,-0.00019598993753572628 g,-0.0007839597501429051 g,-0.0003266498958928772 g,0.11864444765385111 g,0.11844845771631539 g,-0.00019598993753572628 g,-0.0007839597501429051 g,-0.0003266498958928772 g,0.11864444765385111 g,0.11844845771631539 g,-0.00027414886742594844 g,54.99999999996905 m⁻²,1.7927218066883532 cm²,1.7927218066883532 cm²,1.0,0.009859969936780394,1.7927218066883532 cm²,0.0 cm²,337.67187602745736 cm²,335.879154220769 cm²,10,1,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.005094372757542312 g d⁻¹,vegetative,0.45,0.010795275145701461 g d⁻¹,0.17467528065826232 g,0.0 g d⁻¹,0.0005738868082810393 g,0.17524916746654337 g,0.0022069543192253255 g d⁻¹,0.801172187971689,0.2 hr⁻¹,false,0.0 hr⁻¹,0.1602344375943378 hr⁻¹,0.039 d⁻¹,0.005950490264157611 g d⁻¹,-0.0037435359449322853 g d⁻¹,0.7,-0.0026204751614525997 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,7.798149702327976e-16 d⁻¹,0.9999999999994372,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.009824385531102136,3.558440567825831e-5,205.36560411639863 μmol m⁻² s⁻¹,88.08830837696004 μmol m⁻² s⁻¹,0.10798660121603876 μmol m⁻² s⁻¹,0.09833510136901497 μmol m⁻² s⁻¹,0.007216463470423286 mmol m⁻² s⁻¹,0.005094372757542312 g d⁻¹,0.0046390538815297665 g d⁻¹,0.20422856557364655 g d⁻¹,0.3359922491777165 kPa,0.25428546158453863 mol bar⁻¹ m⁻² s⁻¹,-2286.752357326463 cm² g⁻¹,-0.0004373013968023811 g cm⁻²,12 d,2021-10-24
2021-10-25T12:00:00.000+08:00,0.126,0.14605137094389775 cm²,-0.0016857064159726382 g d⁻¹,-0.0002974776028187008 g d⁻¹,-0.0011899104112748032 g d⁻¹,-0.0004957960046978347 g d⁻¹,0.16413496185451967 g,1.0,0.275 g,10.0 % d⁻¹,0.008967633806844273 g d⁻¹,0.11146168158818275 g,0.03465 g,0.0 g,0.0 g,0.0 g,-0.0005911824797711545 g,-0.002364729919084618 g,-0.0009853041329519244 g,0.1081116475361462 g,0.10752046505637505 g,-0.0005911824797711545 g,-0.002364729919084618 g,-0.0009853041329519244 g,0.1081116475361462 g,0.10752046505637505 g,0.0007302568547194887 g,54.999999999968836 m⁻²,1.9529282968655033 cm²,1.9529282968655033 cm²,1.0,0.010741105632754181,1.9529282968655033 cm²,0.0 cm²,399.37499148606946 cm²,397.422063189204 cm²,11,1,1,0,0,1,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.005078436979298532 g d⁻¹,vegetative,0.45,0.010090015976088253 g d⁻¹,0.184006648913167 g,0.0 g d⁻¹,0.0006713188783760809 g,0.18467796779154308 g,0.0025925215337657915 g d⁻¹,0.8045485837883705,0.2 hr⁻¹,false,0.0 hr⁻¹,0.1609097167576741 hr⁻¹,0.039 d⁻¹,0.005425641560610562 g d⁻¹,-0.00283312002684477 g d⁻¹,0.7,-0.001983184018791339 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,7.359459465856571e-16 d⁻¹,0.9999999999994333,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.01069850880017967,4.259683257451172e-5,183.5507381158377 μmol m⁻² s⁻¹,78.81840837761258 μmol m⁻² s⁻¹,0.10764880682756717 μmol m⁻² s⁻¹,0.09709974713958197 μmol m⁻² s⁻¹,0.007578956426086558 mmol m⁻² s⁻¹,0.005078436979298532 g d⁻¹,0.0045807748463395975 g d⁻¹,0.21448724929997398 g d⁻¹,0.34535858485857185 kPa,0.23880235450095622 mol bar⁻¹ m⁻² s⁻¹,-825.8568055084606 cm² g⁻¹,-0.0012108636670788509 g cm⁻²,13 d,2021-10-25
2021-10-26T12:00:00.000+08:00,0.126,0.1185434702058965 cm²,0.009290801745745666 g d⁻¹,0.0016395532492492354 g d⁻¹,0.0065582129969969415 g d⁻¹,0.0027325887487487256 g d⁻¹,0.1757231437464435 g,1.0,0.275 g,10.0 % d⁻¹,0.009876590779215728 g d⁻¹,0.10353239684184627 g,0.03465 g,0.0 g,0.0 g,0.0 g,-0.0007938349156836118 g,-0.0031753396627344473 g,-0.0013230581928060192 g,0.0990339989863058 g,0.0982401640706222 g,-0.0007938349156836118 g,-0.0031753396627344473 g,-0.0013230581928060192 g,0.0990339989863058 g,0.0982401640706222 g,0.0005927173510294825 g,54.99999999996864 m⁻²,8.082317988426153 cm²,8.082317988426153 cm²,1.0,0.044452748936318495,8.082317988426153 cm²,0.0 cm²,399.37499148606946 cm²,391.2926734976433 cm²,11,2,2,0,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.03403541404240287 g d⁻¹,vegetative,0.45,0.01111273730596738 g d⁻¹,0.19292835685673013 g,0.0 g d⁻¹,0.004788160784394058 g,0.1977165176411242 g,0.021925058170824224 g d⁻¹,0.9539613763895548,0.2 hr⁻¹,false,0.0 hr⁻¹,0.19079227527791098 hr⁻¹,0.039 d⁻¹,0.006310265320831507 g d⁻¹,0.015614792849992717 g d⁻¹,0.7,0.010930354994994902 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,3.207114364261258e-17 d⁻¹,0.9999999999994298,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.04372278654703866,0.0007299623892798382,388.0441928129933 μmol m⁻² s⁻¹,165.61940966009215 μmol m⁻² s⁻¹,0.7214565675388096 μmol m⁻² s⁻¹,0.6677454541603732 μmol m⁻² s⁻¹,0.08502220240266388 mmol m⁻² s⁻¹,0.03403541404240287 g d⁻¹,0.03150154012016543 g d⁻¹,2.4061595419660495 g d⁻¹,0.79355840729088 kPa,0.31152204131130873 mol bar⁻¹ m⁻² s⁻¹,-2545.3396634318033 cm² g⁻¹,-0.00039287487417366166 g cm⁻²,14 d,2021-10-26
2021-10-27T12:00:00.000+08:00,0.126,0.14001869745918727 cm²,0.009568565014508118 g d⁻¹,0.001688570296677903 g d⁻¹,0.006754281186711612 g d⁻¹,0.0028142838277965053 g d⁻¹,0.18357953436412797 g,1.0,0.275 g,10.0 % d⁻¹,0.008864293698561228 g d⁻¹,0.0958072468503178 g,0.03465 g,0.0 g,0.0 g,0.0 g,8.191840236595597e-5 g,0.00032767360946382387 g,0.00013653067060992742 g,0.09627145113039155 g,0.09635336953275751 g,8.191840236595597e-5 g,0.00032767360946382387 g,0.00013653067060992742 g,0.09627145113039155 g,0.09635336953275751 g,0.0007000934872959364 g,54.99999999996846 m⁻²,8.346260830819803 cm²,8.346260830819803 cm²,1.0,0.045904434569482594,8.346260830819803 cm²,0.0 cm²,465.0021268804548 cm²,456.655866049635 cm²,12,2,1,1,0,2,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.036942664852399734 g d⁻¹,vegetative,0.45,0.009973741899112584 g d⁻¹,0.20162038069614138 g,0.0 g d⁻¹,0.004935827386660406 g,0.20655620808280178 g,0.021920324420944395 g d⁻¹,0.9252216288408902,0.2 hr⁻¹,false,0.0 hr⁻¹,0.18504432576817806 hr⁻¹,0.039 d⁻¹,0.005838702547821508 g d⁻¹,0.016081621873122887 g d⁻¹,0.7,0.011257135311186021 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,6.834932407125011e-17 d⁻¹,0.9999999999994266,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.04511943294249618,0.0007850016269864146,420.77051692455404 μmol m⁻² s⁻¹,179.78137192280016 μmol m⁻² s⁻¹,0.783082237429047 μmol m⁻² s⁻¹,0.7307035677285533 μmol m⁻² s⁻¹,0.0935560206835047 mmol m⁻² s⁻¹,0.036942664852399734 g d⁻¹,0.034471650254350936 g d⁻¹,2.647669732311422 g d⁻¹,0.8213182883959927 kPa,0.3199120875067475 mol bar⁻¹ m⁻² s⁻¹,25471.263445588087 cm² g⁻¹,3.925992921930268e-5 g cm⁻²,15 d,2021-10-27
2021-10-28T12:00:00.000+08:00,0.126,0.39421813984357224 cm²,0.028587197788317795 g d⁻¹,0.0050447996097031395 g d⁻¹,0.020179198438812558 g d⁻¹,0.008407999349505233 g d⁻¹,0.1964213145779267 g,1.0,0.275 g,10.0 % d⁻¹,0.00888703091942003 g d⁻¹,0.08887412259905028 g,0.03465 g,0.0 g,0.0 g,0.0 g,0.001117557280378467 g,0.004470229121513868 g,0.0018625954672974465 g,0.0952069471878616 g,0.09632450446824006 g,0.001117557280378467 g,0.004470229121513868 g,0.0018625954672974465 g,0.0952069471878616 g,0.09632450446824006 g,0.001971090699217861 g,54.99999999996821 m⁻²,15.839248404009385 cm²,15.839248404009385 cm²,1.0,0.08711586622200128,15.839248404009385 cm²,0.0 cm²,465.0021268804548 cm²,449.1628784764454 cm²,13,3,2,1,0,3,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.09693143107869723 g d⁻¹,vegetative,0.45,0.009999324893095018 g d⁻¹,0.20942124946111068 g,0.0 g d⁻¹,0.01158400619762467 g,0.22100525565873536 g,0.055600843928971765 g d⁻¹,0.9999570920675394,0.2 hr⁻¹,false,0.0 hr⁻¹,0.19999141841350787 hr⁻¹,0.039 d⁻¹,0.007555133360370433 g d⁻¹,0.04804571056860133 g d⁻¹,0.7,0.03363199739802093 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,2.3975722764057937e-18 d⁻¹,0.999999999999422,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.08429319504355812,0.002822671178443162,1162.0276062381108 μmol m⁻² s⁻¹,492.91694749186934 μmol m⁻² s⁻¹,2.054678032285337 μmol m⁻² s⁻¹,1.9312829416642285 μmol m⁻² s⁻¹,0.4048183067530208 mmol m⁻² s⁻¹,0.09693143107869723 g d⁻¹,0.09111014787322783 g d⁻¹,11.45650670095802 g d⁻¹,1.7238186593062963 kPa,0.3536224035179326 mol bar⁻¹ m⁻² s⁻¹,3543.2743990190233 cm² g⁻¹,0.00028222482579301673 g cm⁻²,16 d,2021-10-28
2021-10-29T12:00:00.000+08:00,0.126,0.21047317243391594 cm²,0.028237736655767544 g d⁻¹,0.004983129998076625 g d⁻¹,0.0199325199923065 g d⁻¹,0.008305216663461042 g d⁻¹,0.20418584334030823 g,1.0,0.275 g,10.0 % d⁻¹,0.00693836557836008 g d⁻¹,0.08250722666343896 g,0.03465 g,0.0 g,0.0 g,0.0 g,0.0036012202398830358 g,0.014404880959532143 g,0.006002033733138395 g,0.1029141413561095 g,0.10651536159599254 g,0.0036012202398830358 g,0.014404880959532143 g,0.006002033733138395 g,0.1029141413561095 g,0.10651536159599254 g,0.0010523658621695796 g,54.99999999996795 m⁻²,21.511610748186406 cm²,21.511610748186406 cm²,1.0,0.1183138591149563,21.511610748186406 cm²,0.0 cm²,534.2843476559844 cm²,512.772736907798 cm²,13,3,2,1,0,3,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.0795477910755138 g d⁻¹,vegetative,0.45,0.007806766092540751 g d⁻¹,0.21658502120872367 g,0.0 g d⁻¹,0.013156565677033084 g,0.22974158688575674 g,0.053106657119572256 g d⁻¹,0.8409403465544728,0.2 hr⁻¹,false,0.0 hr⁻¹,0.16818806931089458 hr⁻¹,0.039 d⁻¹,0.005648276185509158 g d⁻¹,0.0474583809340631 g d⁻¹,0.7,0.03322086665384417 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,3.8647093855959503e-16 d⁻¹,0.9999999999994172,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.11310350052132376,0.005210358593632544,311.77336279157294 μmol m⁻² s⁻¹,131.60711271713117 μmol m⁻² s⁻¹,1.686192982201844 μmol m⁻² s⁻¹,1.5679077392221759 μmol m⁻² s⁻¹,0.21943512643154192 mmol m⁻² s⁻¹,0.0795477910755138 g d⁻¹,0.07396756989372698 g d⁻¹,6.210094638635764 g d⁻¹,0.8575371088092582 kPa,0.2721609522186405 mol bar⁻¹ m⁻² s⁻¹,1493.355676358542 cm² g⁻¹,0.0006696328381986265 g cm⁻²,17 d,2021-10-29
2021-10-30T12:00:00.000+08:00,0.126,0.3491653365600289 cm²,0.013602671577588998 g d⁻¹,0.0024004714548686466 g d⁻¹,0.009601885819474586 g d⁻¹,0.004000785758114411 g d⁻¹,0.20456220694825766 g,1.0,0.275 g,10.0 % d⁻¹,0.006386598599630791 g d⁻¹,0.07686417365776489 g,0.03465 g,0.0 g,0.0 g,0.0 g,0.005614633402830669 g,0.022458533611322676 g,0.009357722338051119 g,0.10868042960713868 g,0.11429506300996935 g,0.005614633402830669 g,0.022458533611322676 g,0.009357722338051119 g,0.10868042960713868 g,0.11429506300996935 g,0.0017458266828001446 g,54.99999999996771 m⁻²,28.687189914446982 cm²,28.687189914446982 cm²,1.0,0.1577795445293658,28.687189914446982 cm²,0.0 cm²,606.9597543923276 cm²,578.2725644778806 cm²,14,4,2,2,0,4,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.04437961789214246 g d⁻¹,vegetative,0.45,0.007185940381949473 g d⁻¹,0.22293435440046344 g,0.0 g d⁻¹,0.007230701473749329 g,0.23016505587421277 g,0.028838145445835694 g d⁻¹,0.8308940688111607,0.2 hr⁻¹,false,0.0 hr⁻¹,0.16617881376223215 hr⁻¹,0.039 d⁻¹,0.005976512542324771 g d⁻¹,0.022861632903510922 g d⁻¹,0.7,0.016003143032457645 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,4.635580750370858e-16 d⁻¹,0.9999999999994129,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.14852704386770513,0.009252500661660668,103.70280472194635 μmol m⁻² s⁻¹,43.50019124343784 μmol m⁻² s⁻¹,0.9407250563562722 μmol m⁻² s⁻¹,0.7824245660374699 μmol m⁻² s⁻¹,0.1369826861665883 mmol m⁻² s⁻¹,0.04437961789214246 g d⁻¹,0.036911638565963426 g d⁻¹,3.876660308596708 g d⁻¹,0.6130372570273012 kPa,0.1667098253387933 mol bar⁻¹ m⁻² s⁻¹,1277.3402934902247 cm² g⁻¹,0.0007828767362122308 g cm⁻²,18 d,2021-10-30
2021-10-31T12:00:00.000+08:00,0.126,0.5652395699076846 cm²,0.05487618037783059 g d⁻¹,0.009684031831381869 g d⁻¹,0.038736127325527475 g d⁻¹,0.016140053052303115 g d⁻¹,0.22288850447315833 g,1.0,0.275 g,10.0 % d⁻¹,0.007093187503932734 g d⁻¹,0.0709792850455305 g,0.03465 g,0.0 g,0.0 g,0.0 g,0.007423430134411383 g,0.029693720537645532 g,0.012372383557352304 g,0.11304538914052834 g,0.12046881927493971 g,0.007423430134411383 g,0.029693720537645532 g,0.012372383557352304 g,0.11304538914052834 g,0.12046881927493971 g,0.002826197849538423 g,54.99999999996763 m⁻²,38.43398049393133 cm²,38.43398049393133 cm²,1.0,0.21138689271649794,38.43398049393133 cm²,0.0 cm²,606.9597543923276 cm²,568.5257738983962 cm²,14,4,2,2,0,4,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.18457761008430537 g d⁻¹,vegetative,0.45,0.00798096541157233 g d⁻¹,0.22955579115779684 g,0.0 g d⁻¹,0.021229267583578626 g,0.25078505874137547 g,0.10183242084440212 g d⁻¹,0.9993320585552143,0.2 hr⁻¹,false,0.0 hr⁻¹,0.19986641171104289 hr⁻¹,0.039 d⁻¹,0.009603546259812891 g d⁻¹,0.09222887458458923 g d⁻¹,0.7,0.06456021220921246 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,1.9418316437120065e-18 d⁻¹,0.9999999999994115,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.1948654167099073,0.016521476006590624,560.5080260382925 μmol m⁻² s⁻¹,233.06399378115916 μmol m⁻² s⁻¹,3.912534422235457 μmol m⁻² s⁻¹,3.611163667858367 μmol m⁻² s⁻¹,0.7152670644339955 mmol m⁻² s⁻¹,0.18457761008430537 g d⁻¹,0.1703601521429526 g d⁻¹,20.242320517540627 g d⁻¹,1.4981308348707125 kPa,0.3073199581629375 mol bar⁻¹ m⁻² s⁻¹,1294.3470807305855 cm² g⁻¹,0.0007725903004590984 g cm⁻²,19 d,2021-10-31
2021-11-01T12:00:00.000+08:00,0.126,0.4948879118871674 cm²,0.06148830339170717 g d⁻¹,0.010850877069124793 g d⁻¹,0.04340350827649917 g d⁻¹,0.01808479511520799 g d⁻¹,0.23219782088654864 g,0.9505849784541225,0.275 g,10.0 % d⁻¹,0.006006719489761061 g d⁻¹,0.06526538152870849 g,0.03465 g,0.0 g,0.0 g,0.0 g,0.012054012792998106 g,0.04821605117199242 g,0.020090021321663515 g,0.13357145402236442 g,0.14562546681536254 g,0.011458363491117821 g,0.045833453964471284 g,0.019097272485196375 g,0.13019610797837614 g,0.14165447146949395 g,0.0024744395594358372 g,54.99999999996757 m⁻²,49.34337362944024 cm²,46.905069758395165 cm²,0.9505849784541225,0.2579778836710213,46.905069758395165 cm²,2.4383038710450706 cm²,682.7733851634862 cm²,635.868315405091 cm²,15,5,2,3,0,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.08181813812469006 g d⁻¹,vegetative,0.45,0.006758515894049182 g d⁻¹,0.23598484245631865 g,0.0 g d⁻¹,0.02527467960066175 g,0.2612595220569804 g,0.11165582022106268 g d⁻¹,0.9203530798512021,0.2 hr⁻¹,false,0.0 hr⁻¹,0.18407061597024044 hr⁻¹,0.039 d⁻¹,0.008314133848445596 g d⁻¹,0.10334168637261709 g d⁻¹,0.7,0.07233918046083196 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,7.671188677635043e-17 d⁻¹,0.9999999999994104,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.2334597838908844,0.024518099780136915,125.66093350402346 μmol m⁻² s⁻¹,51.87923878804222 μmol m⁻² s⁻¹,1.7343180553147934 μmol m⁻² s⁻¹,1.442667062118543 μmol m⁻² s⁻¹,0.3391071708159599 mmol m⁻² s⁻¹,0.08181813812469006 g d⁻¹,0.06805921935404817 g d⁻¹,9.596857429588109 g d⁻¹,0.9356795731695634 kPa,0.1691920347393061 mol bar⁻¹ m⁻² s⁻¹,1023.3806466943242 cm² g⁻¹,0.0009771535188105743 g cm⁻²,20 d,2021-11-01
2021-11-02T12:00:00.000+08:00,0.126,0.6600826546894729 cm²,0.037072419026680965 g d⁻¹,0.0065421915929436995 g d⁻¹,0.026168766371774798 g d⁻¹,0.010903652654906166 g d⁻¹,0.2288398112867081 g,0.9061853768057807,0.275 g,10.0 % d⁻¹,0.005694324330634968 g d⁻¹,0.06023292367193287 g,0.03465 g,0.0 g,0.0 g,0.0 g,0.016028415595045337 g,0.06411366238018135 g,0.026714025991742222 g,0.15106061204385646 g,0.1670890276389018 g,0.014524715825595811 g,0.058098863302383244 g,0.024207859709326346 g,0.14253964668364244 g,0.15706436250923825 g,0.0033004132734473644 g,54.9999999999675 m⁻²,61.80294655714744 cm²,56.00492641359618 cm²,0.9061853768057807,0.308027095274597,56.00492641359618 cm²,5.798020143551261 cm²,761.4771077241325 cm²,705.4721813105363 cm²,16,5,2,3,0,5,5,0.7,0.30000000000000004,0.9,0.09999999999999998,2.500353851149392,0.1436348887221491 g d⁻¹,vegetative,0.45,0.0064070215964085716 g d⁻¹,0.24164715887863983 g,0.0 g d⁻¹,0.0158340676725195 g,0.25748122655115935 g,0.0718525175699385 g d⁻¹,0.945384016497341,0.2 hr⁻¹,false,0.0 hr⁻¹,0.18907680329946822 hr⁻¹,0.039 d⁻¹,0.009545930970474696 g d⁻¹,0.06230658659946381 g d⁻¹,0.7,0.04361461061962466 g d⁻¹,0.0 g hr⁻¹,44.0098 g mol⁻¹,12.0107 g mol⁻¹,30.031 g mol⁻¹,18.01528 g mol⁻¹,0.3999433918284439,55.0 m⁻²,0.9 K⁻¹,-15.0 °C,true,4.08653155985378e-17 d⁻¹,0.9999999999994091,1.5 cm,0.0 MPa,0.0 mol m⁻² s⁻¹,0.27323582040282635,0.03479127487177064,204.9551861252309 μmol m⁻² s⁻¹,83.98024108515105 μmol m⁻² s⁻¹,3.0446620589717526 μmol m⁻² s⁻¹,2.6841872240339697 μmol m⁻² s⁻¹,0.5638106559483015 mmol m⁻² s⁻¹,0.1436348887221491 g d⁻¹,0.12662913839565484 g d⁻¹,15.956048553614815 g d⁻¹,1.1095649863922472 kPa,0.20568215333021855 mol bar⁻¹ m⁻² s⁻¹,963.9590730391939 cm² g⁻¹,0.0010373884410332644 g cm⁻²,21 d,2021-11-02
