Date,Treatment,Root_fresh (g),Stem_fresh (g),Leaf_fresh (g),Root_fresh_se,Stem_fresh_se,Leaf_fresh_se,Root_dry (g),Stem_dry (g),Leaf_dry (g),Root_dry_se,Stem_dry_se,Leaf_dry_se,DAP (d)
2022-10-01,20_15,1.3469333333333333,0.24680000000000002,4.021483333333333,0.2397920594552242,0.10725227270319264,0.6366306964097092,0.05676666666666667,0.009866666666666666,0.27845,0.008427165069648935,0.0012745369529536773,0.040757238620887946,25
2022-10-08,20_15,4.531583333333334,1.0244833333333334,18.714583333333334,0.28975647409122324,0.10023828083344428,1.2084329859827194,0.16411666666666666,0.050083333333333334,0.8767166666666667,0.01431501348623574,0.0044723906110466,0.053536214638109945,32
2022-10-15,20_15,6.7034,2.8616,34.16214,0.9678122545204726,0.2715405034244431,2.2604213309911936,0.21716,0.12118000000000001,1.4672,0.038817593949135996,0.010234861992230282,0.12980036209502654,39
2022-10-22,20_15,6.3609333333333336,5.1162,42.54148333333333,0.7728159300750586,0.16653936871903088,3.4416814526639605,0.27896666666666664,0.26558333333333334,2.07195,0.031239223919795306,0.013325599840574198,0.1893129028002758,46
2022-10-29,20_15,8.74635,7.390083333333333,44.0285,0.5692065716123336,0.37611354971308564,1.429363893951898,0.57185,0.6204666666666667,2.6884333333333332,0.04782952888471027,0.0460953335792006,0.13284468291120188,53
